,서비스번호,서비스명,판매자,서비스가격,평점,대분류,판매수,value_nouns,소분류,소분류_AI 및 머신러닝,소분류_IoT 및 임베디드 시스템,소분류_SEO 및 마케팅,소분류_게임 개발,소분류_관리 시스템,소분류_기타,소분류_기획 및 문서화,소분류_데이터 분석 및 시각화,소분류_데이터 수집 및 자동화,소분류_데이터베이스 관리,소분류_디자인 및 퍼블리싱,소분류_보안 및 취약점 관리,소분류_블록체인 및 암호화폐,소분류_서버 관리,소분류_앱 개발,소분류_웹사이트 개발,소분류_유지보수,소분류_자동화 및 스크립팅,소분류_전자상거래 및 CMS,소분류_제어 및 센서 시스템,소분류_하드웨어 및 IT지원,소분류_AI 및 머신러닝,소분류_IoT 및 임베디드 시스템,소분류_SEO 및 마케팅,소분류_게임 개발,소분류_관리 시스템,소분류_기타,소분류_기획 및 문서화,소분류_데이터 분석 및 시각화,소분류_데이터 수집 및 자동화,소분류_데이터베이스 관리,소분류_디자인 및 퍼블리싱,소분류_보안 및 취약점 관리,소분류_블록체인 및 암호화폐,소분류_서버 관리,소분류_앱 개발,소분류_웹사이트 개발,소분류_유지보수,소분류_자동화 및 스크립팅,소분류_전자상거래 및 CMS,소분류_제어 및 센서 시스템,소분류_하드웨어 및 IT지원
1265,4089.0,스마트한 고객 상담 일지 양식 드립니다.,엑셀마왕,15000.0,5.0,기타,6,"['고객', '상담', '일지', '양식']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1278,4107.0,윈도우 프로그래밍 수정해 드립니다.,안드로이드씨샵개발자,80000.0,5.0,프로그래밍,6,"[""'윈도우'"", ""'프로그래밍'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1283,4114.0,ML/AI Modeling 진행해드립니다.,슬기로운수박6802,5000.0,5.0,기타,1,"['주요 명사: ""ML/AI""', '""Modeling""']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1303,4142.0,파이썬 각종 코딩해 드립니다.,동타니안,400000.0,5.0,프로그래밍,34,"['주요 명사: 파이썬', '코딩']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1304,4143.0,학위/학술지 논문 설문지 코딩 작업해 드립니다.,렛츠파티,45000.0,5.0,기타,61,"['학위', '학술지', '논문', '설문지', '코딩', '작업']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1327,4169.0,커뮤니티 및 사이트를 만들어 드립니다.,오키넷,110000.0,5.0,기타,44,"[""'커뮤니티'"", ""'사이트'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1332,4174.0,"도메인 연결, 도메인 주소로 끝나는 기업이메일 세팅해 드립니다.",모자이크맨,60000.0,5.0,기타,203,"['도메인', '주소', '기업', '이메일']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1333,4175.0,원하시는 웹 페이지 만들어 드립니다.,기분좋은오징어,10000.0,5.0,홈페이지,34,"[""'웹 페이지'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1337,4182.0,NFT 제작 및 민팅을 도와드립니다.,MTMLabs,500000.0,5.0,프로그래밍,64,"['주요 명사: NFT', '제작', '민팅']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1343,4191.0,카카오 플친 라인 페북 텔레그램 챗봇 서비스 만들어 드립니다.,에스체트,770000.0,5.0,인공지능,2,"['카카오', '플친', '라인', '페북', '텔레그램', '챗봇', '서비스']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1345,4193.0,임상 연구를 위해 무작위 배정해 드립니다.,아빠가들려주는데이터시각화,40000.0,5.0,기타,144,"[""'임상 연구'"", ""'무작위 배정'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1351,4201.0,간단한 페이지 수정,MasterDev,10000.0,5.0,기타,200,"[""'간단한 페이지 수정' 문장에서 추출한 주요 명사는 다음과 같습니다:\n- 페이지\n- 수정""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1373,4226.0,사이트 버그 수정해 드립니다.,아피토스,500000.0,5.0,기타,78,"[""'사이트'"", ""'버그'"", ""'수정'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1394,4248.0,개인 고도화 맞춤 사이트를 제작해 드립니다.,FeedMina,2500000.0,5.0,프로그래밍,4,"['개인', '고도화', '맞춤', '사이트', '제작']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1402,4256.0,오픈마켓 셀러 이미지 사이즈 정사각형 변환툴 드립니다.,쌀짜루,10000.0,5.0,기타,24,"[""'오픈마켓'"", ""'셀러'"", ""'이미지'"", ""'사이즈'"", ""'정사각형'"", ""'변환툴'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1406,4260.0,"카페 24 배너이미지, 텍스트 전부 변경해 드립니다.",Youngfolio,5000.0,4.3,기타,29,"['주요 명사: 카페', '배너이미지', '텍스트']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1411,4266.0,절대 손해 안 보는 웹 사이트 만들어 드립니다.,웹메이커스,150000.0,5.0,홈페이지,32,"['주요 명사: 손해', '웹 사이트']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1424,4279.0,작은거 하나부터 큰거까지 수정해 드립니다.,페로님,5000.0,5.0,기타,6,"['주요 명사: 거', '수정']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1428,4284.0,웹 개선 및 오류 수정해 드립니다.,Dev브이,10000.0,5.0,홈페이지,9,"[""'웹'"", ""'개선'"", ""'오류'"", ""'수정'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1431,4287.0,전자책 이북 E-BOOK 제작해 드립니다.,쓰임디자인,110000.0,5.0,프로그래밍,143,"['전자책', '이북', 'E-BOOK', '제작']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1456,4332.0,다량의 신주소 구주소 변환 및 주소별 GPS 좌표를 변환 해 드립니다.,database전문가,50000.0,5.0,기타,11,['다음은 문장에서 추출한 주요 명사입니다:\n\n1. 신주소\n2. 구주소\n3. 변환\n4. 주소\n5. GPS\n6. 좌표'],기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1457,4334.0,다량의 신주소 구주소 변환 및 주소별 GPS 좌표를 변환 해 드립니다.,database전문가,50000.0,5.0,기타,4,['다음은 문장에서 추출한 주요 명사입니다:\n\n1. 신주소\n2. 구주소\n3. 변환\n4. 주소\n5. GPS\n6. 좌표'],기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1466,4352.0,TTS Javascript 음성변환 API 제공해 드립니다.,BlueMakers,35000.0,5.0,기타,18,"['주요 명사: TTS', 'Javascript', '음성변환', 'API']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1467,4353.0,TTS Javascript 음성변환 API 제공해 드립니다.,BlueMakers,35000.0,5.0,기타,7,"['주요 명사: TTS', 'Javascript', '음성변환', 'API']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1475,4365.0,Pinterest 핀터레스트 전환 추적 설치해드립니다.,개밥그릇,20000.0,5.0,기타,7,"['주요 명사: Pinterest', '핀터레스트', '전환', '추적', '설치']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1477,4367.0,Jitsi Meet 기반 화상회의 시스템 구축해 드립니다.,봉봉봉님,125000.0,5.0,기타,22,"['주요 명사: Jitsi Meet', '화상회의', '시스템']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1479,4372.0,SSL인증서 설치 및 갱신 해 드립니다.,Linux,50000.0,5.0,기타,43,"['주요 명사: SSL인증서', '설치', '갱신']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1482,4375.0,엑셀작업 해드립니다,산호세소프트,10000.0,5.0,데이터,111,"[""'엑셀작업'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1484,4377.0,구글 애널리틱스 GA4 GTM nPay 세팅해 드립니다,네이든,33000.0,5.0,기타,9,"['구글', '애널리틱스', 'GA4', 'GTM', 'nPay', '세팅']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1485,4378.0,서비스에 맞게 DBMS 구조 설계 및 구축해 드립니다.,푸카,100000.0,5.0,기타,20,"[""'서비스'"", ""'DBMS'"", ""'구조'"", ""'설계'"", ""'구축'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
