,Title,Content
1863,하나은행 FA컵 우승컵 들어올리는 전남드래곤즈,  = 11일 대구시 DGB 대구은행파크에서 열린 2021 하나은행 FA컵 결승 2차전 전남드래곤즈와 대구FC의 경기에서 4:3으로 승리한 전남드래곤즈 감독 및 선수들이 우승컵을 들어올리고 있다. (KFA 제공) 2021.12.11/뉴스1  
1864,"마무리 아쉽지만 역대급 한해 보낸 대구FC...""내년 기대된다""","  프로축구 대구FC가 'FA(대한축구협회)컵 준우승'의 아쉬움 속에 2021년을 마무리한다.대구는 지난 11일 DGB대구은행파크에서 열린 전남 드래곤즈와의 2021 하나은행 FA컵 결승 2차전을 3-4로 내줬다. 지난달 24일 전남 광양축구전용구장에서 치른 1차전에서 1-0 승리를 챙긴 대구는 이날 패배로 1승 1패, 4-4의 점수로...  "
1865,"DGB대구은행, ""한 해 봉사활동 정말 수고 많았으며 내년에도 기대합니다...",  사진제공=DGB대구은행 DGB대구은행(임성훈 은행장)은 지역경제의 버팀목 역할을 하면서 동시에 지역사회공헌 활동도 활발하게 펼치고 있다. 특히 대구은행의 사회공헌 활동은 지역을 사랑하는 대학생들을 중심으로 전개돼 온 것이 특징이다. DGB대구은행이 그동한 실시한 대학생 봉사활동은 사랑의...  
1866,8일 장 마감 후 주요 종목뉴스,  △DGB금융지주(139130)=자회사 대구은행의 전직 임원 2명이 특정경제범죄가중처벌 등에 관한 법률위반(횡령) 혐의로 불구속 기소됐다고 8일 공시. 대구지방검찰청의 공소장에 기재된 횡령혐의 발생금액은 36억원 규모다. 회사 측은 “이번 건과 관련해 발생하는 제반 과정에 대해 적법한 절차에...  
1867,"DGB사회공헌재단, ‘희망 2022 나눔 캠페인’ 이웃돕기성금 6억원 쾌척",  대구와 경북 2곳에서 동시에 진행된 출범식에는 김태오 DGB금융그룹 회장과 임성훈 DGB대구은행장을 비롯한 그룹 관계자가 각각 참석해 DGB 임직원들의 '이웃사랑' 마음을 전달했다. DGB금융그룹은 전 계열사 임직원이 참여하는 '급여 1% 나눔기금'으로 조성된 재원으로 매년 모금에 참여하고 있다....  
1868,지방은행도 예·적금 금리 올렸다…최대 0.50%포인트↑,  DGB대구은행도 같은 날부터 'IM스마트예금'의 1년~3년제 기준 연 이율을 일괄적으로 0.40%포인트 인상했다. 또 '직장인우대예금'의 금리도 0.40%포인트 올렸다. 지방은행들이 예·적금 금리를 속속 올리고 있는 건 한은의 기준금리 인상에 대응하는 것으로 보인다. 여기에 금융당국이 은행의 예대금리...  
1869,"1차전 우위 못살리고…기적의 희생양 된 대구FC, FA컵 정상 등극 실패",  대구는 11일 DGB대구은행파크에서 열린 2021 하나은행 FA컵 결승 2차전 홈경기에서 전남에 3대4로 패했다. 이로써 대구는 두 경기 합계 4대4로 전남과 동점을 이뤘지만 원정 다득점에서 밀리면서 정상 등극에 실패했다. 2018년 FA컵에서 창단 첫 우승을 차지했던 대구는 1차전 우위를 살리지 못한 채 준우승에...  
1870,"1차전 우위 못살리고…기적의 희생양 된 대구FC, FA컵 정상 등극 실패",  대구는 11일 DGB대구은행파크에서 열린 2021 하나은행 FA컵 결승 2차전 홈경기에서 전남에 3대4로 패했다. 이로써 대구는 두 경기 합계 4대4로 전남과 동점을 이뤘지만 원정 다득점에서 밀리면서 정상 등극에 실패했다. 2018년 FA컵에서 창단 첫 우승을 차지했던 대구는 1차전 우위를 살리지 못한 채 준우승에...  
1871,"김태오 DGB금융 회장 등 4명, 해외부동산 관련 40억 뇌물혐의로 기소돼","  대구지검 반부패수사부(김남훈 부장검사)는 당시 대구은행장을 겸직했던 김태오 DGB금융지주 회장과 당시 대구은행 글로벌본부장(상무)인 A씨, 글로벌사업부장 B씨, 현지법인인 DGB 특수은행(SB)의 부행장인 C씨 등 4명을 불구속 기소했다. 김 회장 등 4명은 지난해 4∼10월 대구은행 캄보디아 현지법인...  "
1872,[오늘의 경기] 2021년 12월 11일,"  축구 FA컵 결승 2차전 대구-전남(DGB대구은행파크·SBS·12시30분) 프로농구 남자 현대모비스-KGC인삼공사(울산동천체·SPOTV2) KCC-삼성(전주체·SPOTV·이상 15시) LG-한국가스공사(창원체·SPOTV2) DB-KT(원주종합체·SPOTV·이상 17시) 여자 신한은행-BNK(인천도원체·KBS N, MBC스포츠+·18시)...  "
1873,"""MZ세대와의 소통"" 운전대 잡은 임성훈 은행장","  DGB대구은행 임성훈 은행장은 MZ세대와 함께하는 다양한 소통의 장을 마련하고, 지속적인 기업문화 개선을 위한 노력의 일환으로 'Car-Talk(후니가 간다)'라는 프로그램을 진행했다고 밝혔다. 활발한 개인 SNS 활동으로 소통은 물론, 메타버스를 활용한 '온라인 부캐'로 직원들과 디지털 소통을 이어오고 있는...  "
1874,예·적금 한 방에 최대 0.5%p 올렸는데 대출금리는 어떻게?,"  BNK경남은행과 DGB대구은행 역시 다음 달 1일부터 수신금리를 각각 최대 0.3%p, 0.4%p씩 더 주기로 했다. 시중·지방은행들이 한은 기준금리 인상분을 넘어서는 수신금리 인상에 나선 것은 대출규제와 금리 인상기 은행 예대마진이 커진 데 대한 비판과 금융당국의 압박이 작용했다. 금융감독원은 최근 은행...  "
1875,"'다시는 2부를 무시하지 마라' 전남, 대구 잡고 '2부 최초' FA컵 우승","  프로축구 K리그2 전남 드래곤즈는 12일 대구 DGB대구은행파크에서 열린 K리그1 대구FC와 하나은행 FA컵 2021 결승 1차전 경기서 4-3 승리했다. 지난달 24일 열렸던 1차전 홈경기서 0-1로 패했었지만, 이날 4골을 퍼부으며 1ㆍ2차전 합계 4-4로 원정 다득점 제도에 의해 트로피를 들어 올렸다. 세 번의 동점을 허용했지만...  "
1876,"[포토] 김영록 전남도지사, ’2021 하나은행 FA컵‘ 우승을 차지한 전남...",  전남은 지난 11일 DGB대구은행파크에서 열린 2021 하나은행 FA컵 결승 2차전 원정 경기에서 K리그1(1부) 소속 대구FC를 4-3으로 물리쳤다. 지난달 24일 광양에서 열린 1차전 홈 경기에서 0-1로 패한 전남은 두 경기 합계 4-4에 원정 다득점에서 앞서 우승을 차지했다.  
1877,고개 숙인 이병근 대구FC 감독 “경기 운영·전술 부족”,  감독으로서 경기 운영과 전술이 부족했다고 생각합니다.” 이병근 대구FC 감독은 11일 홈구장인 DGB대구은행파크에서 전남 드래곤즈에 FA(대한축구협회)컵 우승 트로피를 내준 후 고개를 숙였다. 대구는 지난달 24일 광양 원정에서 1대0으로 이겨 우승에 유리한 고지를 선점하고도 홈에서 3대4로 졌다. 1·2차전...  
1878,[12월 2주] 은행 정기예금(12개월) 최고금리 연 1.93%…기은 ‘IBK 디데이...,  대구은행 ‘IM스마트예금’은 연 1.45%의 금리를 제공한다. 이 상품은 가입일로부터 3개월 이내 주택청약종합저축을 보유하고 있거나 대구은행 신용·체크카드 결제실적을 충족하면 최고 0.2%포인트 우대금리가 적용된다. 100만원부터 인터넷과 스마트폰을 통해 가입할 수 있다. 부산은행 ‘내맘대로...  
1879,'뇌물 혐의' 김태오 DGB금융 회장 퇴진 압박 커져,  시민단체인 대구참여연대와 대구경제정의실천시민연합에 이어 전국금융산업노동조합 DGB대구은행지부까지 김 회장의 사퇴를 촉구하고 나서는 등 은행 내외부에서 퇴진 압박이 거세지고 있기 때문. 대구지검 반부패수사부(부장검사 김남훈)는 지난 6일 외국 공무원에 대한 뇌물방지법 위반 등 혐의로...  
1880,이병근 감독의 아쉬움 “이겨서 홈 팬들에게 즐거움 드리고 싶었는데…...,  이 감독은 11일 대구 DGB대구은행파크에서 열린 2021 하나은행 FA컵 결승 2차전에서 전남에 3-4로 패해 1~2차전 합계 4-4 타이를 이뤘으나 원정 다득점 원칙에서 밀려 준우승에 그친 뒤 기자회견에서 “많은 팬분들이 응원을 왔는데 이겨서 즐거움을 드리려고 했는데 그렇게 못해서 죄송하다”며 “감독으로서도...  
1881,[풀뿌리상권 살려내자] 특성화 거리로 꽉 찬 `영등포 전통시장`,  현재 모바일 온누리상품권 구입 및 사용이 가능한 앱은 △비플제로페이 △체크페이 △머니트리 △페이코 △핀트 △핀크 △티머니페이 △제로페이 온 △010제로페이 △유비페이(UBpay) △NH콕뱅크 △올원뱅크(농협) △BNK경남은행△썸뱅크(부산은행) △우리원뱅킹(우리은행) △IM샵(#)(대구은행) △전북은행...  
1882,"신보-대구銀, 지역 미래 유망 뉴딜산업 위한 업무협약 체결",  보증비율(최대 100%)과 보증료(0.2%p 차감) 등 우대 적용 윤대희 신용보증기금 이사장(왼쪽)과 임성훈 대구은행 은행장(오른쪽)이 2일 대구은행 본점에서 개최된 'ESG 경영 실천을 위한 미래 유망 뉴딜산업 금융지원 업무협약식'에 참석해 기념촬영을 하고 있다. [사진=신용보증기금] 신용보증기금은 대구은행과...  
1883,본지 이시라 기자 대경기협 '올해의 기자상',"  기자의 '대구, 이 동네를 구하라', 방송부문 대구MBC 조재한 기자의 '권영진 대구시장의 정치적 욕심이 빚은 백신 사태'가 각각 차지했다. 이번 올해의 기자상 선정에는 대상, 최우수상, 우수상, 장려상 등 15개 수상작이 결정됐으며 시상식은 오는 17일 오후 6시 대구은행 본점 지하 1층 강당에서 열린다.  "
1884,"“檢 기소에 퇴진 여론까지”…김태오 DGB금융 회장, 진퇴양난","  6일 금융권에 따르면 대구지검 반부패수사부(김남훈 부장검사)는 이날 김태오 DGB금융 회장과 당시 대구은행 글로벌본부장 A씨, 글로벌사업부장 B씨, 현지법인인 DGB 특수은행(SB)의 부행장 C씨 등을 불구속기소했다. 네 사람은 작년 4~10월 캄보디아 특수은행의 상업은행 인가를 취득하고자 브로커를 통해 현지...  "
1885,[12월 2주] 은행 정기예금(24개월) 최고금리 연 1.96%…광주銀 ‘미즈월...,  대구은행 ‘IM스마트예금’의 금리는 연 1.50%다. 이 상품은 가입일로부터 3개월 이내 주택청약종합저축을 보유하고 있거나 대구은행 신용·체크카드 결제실적을 충족하면 최고 0.2%포인트 우대금리가 적용된다. 100만원부터 인터넷과 스마트폰을 통해 가입할 수 있다. 대구은행 ‘친환경녹색예금’은...  
1886,"경북도, 희망 2022 나눔캠페인 출범...모금 목표액은 137억 400만 원","  희망 2022 나눔캠페인 첫 기부행사에는 DGB대구은행, 경북농협 등 지역 기관들이 기부에 동참했고, 개인으로는 이진복 도단장이 기부에 참여해 캠페인 첫 기부자로 등록됐다. 경북사회복지공동모금회는 ‘희망 2022 나눔캠페인’ 기간 언론사 방송모금, 거리홍보캠페인 모금, 금융기관 모금, 학교 모금...  "
1887,"대구FC, 11일 FA컵 우승으로 대팍에서 새역사 쓴다!",  대구는 오는 11일(토) 오후 12시 30분 DGB대구은행파크에서 전남드래곤즈와 2021 하나은행 FA컵 결승 2차전을 치른다. (FA컵 결승 2차전) 포스터 (사진제공/대구FC) 대구FC가 FA컵 우승을 향한 마지막 여정에 오른다. 대구는 오는 11일(토) 오후 12시 30분 DGB대구은행파크에서 전남드래곤즈와 2021 하나은행 FA컵...  
1888,"DGB금융 비은행 6곳 대표 임기만료 앞둬, 김태오 안정에 무게 둘 듯",  김 회장은 대구은행장을 겸직하고 있던 2020년 4~10월 대구은행의 캄보디아 현지법인 특수은행의 상업은행 인가 취득을 위해 캄보디아 공무원들에게 뇌물을 건넨 혐의로 6일 불구속기소됐다. 김 회장 측은 공소장에 기재된 혐의 사실 가운데 상당 부분이 실체적 진실과 차이가 있어 정확한 사실이 규명될...  
1889,"DGB금융 김태오 회장, 캄보디아 뇌물 혐의로 기소…시민단체 ""즉시 사퇴...","  7일 금융업계에 따르면 전날 대구지방검찰청 반부패수사부는 대구은행장을 겸직했던 DGB금융지주 김태오 회장과 당시 대구은행 글로벌본부장(상무)인 A씨, 글로벌사업부장 B씨, 현지법인인 DGB 특수은행 부행장인 C씨 등 4명을 불구속 기소했다. 이들은 지난해 4월~10월 캄보디아 현지법인 특수은행의 상업은행...  "
1890,"DGB금융 김태오 회장, 캄보디아 뇌물 혐의로 기소…시민단체 ""즉시 사퇴...","  7일 금융업계에 따르면 전날 대구지방검찰청 반부패수사부는 대구은행장을 겸직했던 DGB금융지주 김태오 회장과 당시 대구은행 글로벌본부장(상무)인 A씨, 글로벌사업부장 B씨, 현지법인인 DGB 특수은행 부행장인 C씨 등 4명을 불구속 기소했다. 이들은 지난해 4월~10월 캄보디아 현지법인 특수은행의 상업은행...  "
1891,첫선 보이는 마이데이터…금소법이 걸림돌?,"  은행권에 따르면 KB국민·신한·하나·우리·NH농협·SC제일·IBK기업·광주·전북·대구은행 등 총 10곳의 은행이 금융당국으로부터 마이데이터 본허가를 받아 1일부터 시범 서비스를 제공하고 있다. 마이데이터 서비스는 기존 금융회사나 빅테크 기업, 관공서, 병원 등에 흩어진 개인신용정보를 토대로 맞춤형...  "
1892,"[SW스타] 역대급 FA컵 결승전, 전남 정재희가 대구 무너트렸다","  전남은 11일 12시 30분 DGB대구은행파크에서 열린 ‘2021 하나은행 FA컵’ 결승전 2차전에서 K리그1 대구FC를 상대로 4-3으로 승리했다. 지난 1차전에서 0-1로 패했으나 합계 스코어 4-4를 완성, 원정 다득점 원칙에 따라 전남이 승리했다. FA컵 사상 처음으로 K리그2 구단이 우승하는 새 역사가 쓰였다. 2차전 시작...  "
